,locName,catName,rating,noOfReviews,distance,latitude,longitude,latlon
1708,Redmond's,pubs,4.0,13,708.227163551888,55.864472,-4.223208,"55.864472,-4.223208"
1709,Cathedral House Hotel,hotels,4.0,15,796.5923502356546,55.864472,-4.223208,"55.864472,-4.223208"
1710,The Duchess of Duke Street,bars,4.0,7,759.3474385064151,55.864472,-4.223208,"55.864472,-4.223208"
1711,Provand's Lordship,museums,4.0,8,894.438612985684,55.864472,-4.223208,"55.864472,-4.223208"
1712,Glasgow International Comedy Festival,localflavor,4.5,6,1080.6222174661323,55.864472,-4.223208,"55.864472,-4.223208"
1713,Grants The Bakers,bakeries,5.0,3,726.7636317749759,55.864472,-4.223208,"55.864472,-4.223208"
1714,All In One,hotdogs,4.0,5,652.4051708922093,55.864472,-4.223208,"55.864472,-4.223208"
1715,Amore D'Italia,italian,4.5,3,370.7921812733582,55.864472,-4.223208,"55.864472,-4.223208"
1716,Neptune Fish & Chips Dennistoun,fishnchips,4.0,6,697.0961504891781,55.864472,-4.223208,"55.864472,-4.223208"
1717,Stan's Studio,cafes,5.0,3,777.7394320697647,55.864472,-4.223208,"55.864472,-4.223208"
1718,Black Vanilla,desserts,3.5,5,763.5435205760259,55.864472,-4.223208,"55.864472,-4.223208"
1719,Lidl,grocery,3.5,6,688.3264976953091,55.864472,-4.223208,"55.864472,-4.223208"
1720,Pollok Country Park,parks,4.5,45,349.41093025180146,55.829914,-4.306877,"55.829914,-4.306877"
1721,The Burrell Collection,museums,4.0,33,126.80596428744116,55.829914,-4.306877,"55.829914,-4.306877"
1722,The Burrell,pubs,3.5,11,752.8529164062699,55.829914,-4.306877,"55.829914,-4.306877"
1723,Pollok House,museums,4.5,3,723.5525785234285,55.829914,-4.306877,"55.829914,-4.306877"
1724,Pollok House,venues,5.0,1,723.5525785234285,55.829914,-4.306877,"55.829914,-4.306877"
1725,Old Courtyard Stables,landmarks,4.0,2,785.5688819518313,55.829914,-4.306877,"55.829914,-4.306877"
1726,Gatekeeper's Building,landmarks,4.0,1,606.9281107651012,55.829914,-4.306877,"55.829914,-4.306877"
1727,Pollok House Restaurant,breakfast_brunch,4.0,1,606.9281107651012,55.829914,-4.306877,"55.829914,-4.306877"
1728,Pollok Gardens,gardens,4.0,1,696.82555527951,55.829914,-4.306877,"55.829914,-4.306877"
1729,Pollok House,museums,3.5,3,723.5525785234285,55.829914,-4.306877,"55.829914,-4.306877"
1730,old stag inn,pubs,2.0,1,940.3636517494631,55.829914,-4.306877,"55.829914,-4.306877"
1731,Pollokshields Burgh Hall,venues,2.5,3,738.6646220477097,55.829914,-4.306877,"55.829914,-4.306877"
1732,The Glad Cafe,cafes,4.0,35,1225.9313740587072,55.840988,-4.289947,"55.840988,-4.289947"
1733,Scotland Street School Museums,museums,4.5,11,1405.155279015054,55.840988,-4.289947,"55.840988,-4.289947"
1734,The McMillan Southside,bars,4.0,14,1229.9923152053261,55.840988,-4.289947,"55.840988,-4.289947"
1735,Ollie's,breakfast_brunch,4.5,7,978.7501442672853,55.840988,-4.289947,"55.840988,-4.289947"
1736,Malaga Tapas,tapasmallplates,4.0,11,1111.2320999227293,55.840988,-4.289947,"55.840988,-4.289947"
1737,Moyra Janes,coffee,4.0,9,1012.3840475179667,55.840988,-4.289947,"55.840988,-4.289947"
1738,Pollokshields Burgh Hall,landmarks,5.0,2,360.71780215031185,55.840988,-4.289947,"55.840988,-4.289947"
1739,Maxwell Park,parks,5.0,2,516.0732097357401,55.840988,-4.289947,"55.840988,-4.289947"
1740,Buongiorno,brasseries,3.5,12,1223.7246787222414,55.840988,-4.289947,"55.840988,-4.289947"
1741,La Tea Doh,delis,3.5,7,950.4847400394722,55.840988,-4.289947,"55.840988,-4.289947"
1742,Southside Street Food Showdown,streetvendors,4.0,5,1234.46785695383,55.840988,-4.289947,"55.840988,-4.289947"
1743,Sweeney's on the Park,pubs,3.5,5,1225.8994673372401,55.840988,-4.289947,"55.840988,-4.289947"
1744,Star Coffee Patisserie,cakeshop,4.5,2,1227.512280820546,55.840988,-4.289947,"55.840988,-4.289947"
1745,Subway,sandwiches,3.0,1,920.9921638823931,55.840988,-4.289947,"55.840988,-4.289947"
1746,Danny Singh's,indpak,2.0,3,1191.921093516178,55.840988,-4.289947,"55.840988,-4.289947"
1747,The Bay Horse,pubs,2.5,2,1224.372762728455,55.840988,-4.289947,"55.840988,-4.289947"
1748,Rajas Fast Foods,indpak,5.0,1,986.7748917887474,55.840988,-4.289947,"55.840988,-4.289947"
1749,La Trattoria,pizza,4.0,1,1135.652133656201,55.840988,-4.289947,"55.840988,-4.289947"
1750,Sapori d'Italia,italian,5.0,16,741.7466406209038,55.827974,-4.247278,"55.827974,-4.247278"
1751,Hooked,fishnchips,4.5,18,733.0991430687977,55.827974,-4.247278,"55.827974,-4.247278"
1752,Clockwork Beer Co,pubs,3.5,41,903.0290299923115,55.827974,-4.247278,"55.827974,-4.247278"
1753,Shezan Tandoori,indpak,4.5,8,683.7763292962134,55.827974,-4.247278,"55.827974,-4.247278"
1754,New Pearl India,indpak,5.0,4,742.0500806899094,55.827974,-4.247278,"55.827974,-4.247278"
1755,Stefano's Pizzeria,pizza,4.0,6,679.9457760359192,55.827974,-4.247278,"55.827974,-4.247278"
1756,Wee China,malaysian,4.0,5,692.5448606506935,55.827974,-4.247278,"55.827974,-4.247278"
1757,Michael's Superchippy,hotdogs,4.0,4,146.55019440211504,55.827974,-4.247278,"55.827974,-4.247278"
1758,Da Vinci Takeaway,hotdogs,4.0,7,1054.5934598196013,55.827974,-4.247278,"55.827974,-4.247278"
1759,New York Jacks,hotdogs,4.5,3,742.6661070541668,55.827974,-4.247278,"55.827974,-4.247278"
1760,Arturo's Deli,delicatessen,4.5,2,675.5610643417579,55.827974,-4.247278,"55.827974,-4.247278"
1761,The Scottish Football Museum,football,5.0,1,406.8750906984431,55.827974,-4.247278,"55.827974,-4.247278"
1762,Cathkin Park,parks,5.0,1,428.4303616908948,55.827974,-4.247278,"55.827974,-4.247278"
1763,Wanamoka,coffee,3.5,3,481.6730956689182,55.827974,-4.247278,"55.827974,-4.247278"
1764,Cafe Royale,coffee,4.0,3,1086.133885705362,55.827974,-4.247278,"55.827974,-4.247278"
1765,Minnesota Fats,poolhalls,5.0,1,688.003026951546,55.827974,-4.247278,"55.827974,-4.247278"
1766,Loafers,sandwiches,2.5,4,760.267029430203,55.827974,-4.247278,"55.827974,-4.247278"
1767,Montford House,pubs,2.0,3,281.31062647355907,55.827974,-4.247278,"55.827974,-4.247278"
1768,Cafe Amalfi,coffee,4.0,1,696.262443020458,55.827974,-4.247278,"55.827974,-4.247278"
1769,Alishan Tandoori,indpak,2.5,5,981.6598295309578,55.827974,-4.247278,"55.827974,-4.247278"
1770,Dumpling Monkey,dimsum,4.5,93,137.86282102995426,55.870857,-4.300665,"55.870857,-4.300665"
1771,Kelvingrove Art Gallery & Museum,museums,4.5,151,655.5483912501918,55.870857,-4.300665,"55.870857,-4.300665"
1772,Ubiquitous Chip,bars,4.5,152,646.289648646134,55.870857,-4.300665,"55.870857,-4.300665"
1773,Number 16 Restaurant,british,4.5,48,114.05464989907792,55.870857,-4.300665,"55.870857,-4.300665"
1774,Mother India's Café,indpak,4.5,106,711.2398567227858,55.870857,-4.300665,"55.870857,-4.300665"
1775,BrewDog Glasgow,bars,4.5,107,650.8538309769366,55.870857,-4.300665,"55.870857,-4.300665"
1776,My Home Bakery,bakeries,4.5,29,188.5060916226849,55.870857,-4.300665,"55.870857,-4.300665"
1777,Kimchi Cult,korean,4.5,44,175.91279066662548,55.870857,-4.300665,"55.870857,-4.300665"
1778,The Butchershop Bar & Grill,steak,4.5,90,831.7956738509334,55.870857,-4.300665,"55.870857,-4.300665"
1779,Kember & Jones,breakfast_brunch,4.5,51,436.25905191070495,55.870857,-4.300665,"55.870857,-4.300665"
1780,Ox And Finch,tapasmallplates,4.5,98,1152.3389721465705,55.870857,-4.300665,"55.870857,-4.300665"
1781,The Sparkle Horse,pubs,4.0,44,47.41138317798346,55.870857,-4.300665,"55.870857,-4.300665"
1782,The Hanoi Bike Shop,vietnamese,4.0,117,639.1538815960777,55.870857,-4.300665,"55.870857,-4.300665"
1783,Cafezique,delis,4.0,52,238.78488438448335,55.870857,-4.300665,"55.870857,-4.300665"
1784,Glasgow Botanic Gardens,parks,4.5,56,1123.6407295683514,55.870857,-4.300665,"55.870857,-4.300665"
1785,Tantrum Doughnut,donuts,4.5,42,696.4896893074418,55.870857,-4.300665,"55.870857,-4.300665"
1786,Three Judges,pubs,4.0,41,92.38248735553172,55.870857,-4.300665,"55.870857,-4.300665"
1787,Balbir's,indpak,4.5,35,202.23102238782755,55.870857,-4.300665,"55.870857,-4.300665"
1788,Two Fat Ladies,seafood,5.0,15,178.17807292353257,55.870857,-4.300665,"55.870857,-4.300665"
1789,Kelvingrove Park,parks,4.5,42,973.3305576455643,55.870857,-4.300665,"55.870857,-4.300665"
1790,Delhi Darbar,indpak,4.5,9,1284.1571778583805,55.890389,-4.216525,"55.890389,-4.216525"
1791,Thomas Muir Coffee Shop,coffee,4.5,3,1161.4073799840023,55.890389,-4.216525,"55.890389,-4.216525"
1792,Aroma Cafe,coffee,4.0,1,336.869320031253,55.890389,-4.216525,"55.890389,-4.216525"
1793,Springburn Park,parks,3.5,3,827.2040616847703,55.890389,-4.216525,"55.890389,-4.216525"
1794,Oriental Express,hotdogs,3.5,4,1247.6785489174079,55.890389,-4.216525,"55.890389,-4.216525"
1795,Oriental Cuisine,hotdogs,4.5,2,1186.537819543184,55.890389,-4.216525,"55.890389,-4.216525"
1796,Spices,hotdogs,4.0,1,832.6825422468256,55.890389,-4.216525,"55.890389,-4.216525"
1797,Cha Cha G'z,turkish,4.0,1,834.1902688782841,55.890389,-4.216525,"55.890389,-4.216525"
1798,Stan's Chinese Carryout,hotdogs,4.0,1,1031.026043149358,55.890389,-4.216525,"55.890389,-4.216525"
1799,Lets Wok N Roll,hotdogs,3.0,2,1344.5149300524818,55.890389,-4.216525,"55.890389,-4.216525"
1800,Star 5 In 1,hotdogs,2.5,3,1102.1239662763494,55.890389,-4.216525,"55.890389,-4.216525"
1801,briggs bar,pubs,4.0,1,1316.2483147893186,55.890389,-4.216525,"55.890389,-4.216525"
1802,Hong Kong House Take Away,hotdogs,3.0,1,983.87712506271,55.890389,-4.216525,"55.890389,-4.216525"
1803,Thomsons Public House,pubs,5.0,1,1099.5359318768258,55.890389,-4.216525,"55.890389,-4.216525"
1804,Chakwal Tandoori,indpak,1.0,2,1408.925822626228,55.890389,-4.216525,"55.890389,-4.216525"
1805,Bells Bar,pubs,1.0,1,1249.2623831974563,55.890389,-4.216525,"55.890389,-4.216525"
1806,Orion Way,pubs,3.0,1,137.76851737303275,55.837175,-4.170209,"55.837175,-4.170209"
1807,McDonald's Restaurants,tradamerican,5.0,1,136.16696298269835,55.837175,-4.170209,"55.837175,-4.170209"
1808,Gourmet House,hotdogs,5.0,1,676.1774052359103,55.837175,-4.170209,"55.837175,-4.170209"
1809,The Bistro,hotdogs,4.0,1,864.7409355140838,55.837175,-4.170209,"55.837175,-4.170209"
1810,Auld Boathouse,pubs,2.0,1,1319.3655038586553,55.837175,-4.170209,"55.837175,-4.170209"
1811,Mmm Delicious,cafes,1.0,1,718.8924195799929,55.837175,-4.170209,"55.837175,-4.170209"
1812,Victoria Park,landmarks,4.5,17,494.4149053119929,55.875431,-4.342325,"55.875431,-4.342325"
1813,La Bodega Tapas Bar,tapas,4.5,6,625.6801755896778,55.875431,-4.342325,"55.875431,-4.342325"
1814,The Cabin,irish,3.5,10,790.162950868485,55.875431,-4.342325,"55.875431,-4.342325"
1815,Abarcrombys Cafe Bar,bars,5.0,2,214.95315143700427,55.875431,-4.342325,"55.875431,-4.342325"
1816,Clyde Tunnel,transport,3.5,11,1039.995230743581,55.875431,-4.342325,"55.875431,-4.342325"
1817,Granny Gibbs,pubs,3.5,3,120.86481904869645,55.875431,-4.342325,"55.875431,-4.342325"
1818,Macks Diner,diners,5.0,2,446.4108024870653,55.875431,-4.342325,"55.875431,-4.342325"
1819,Magic Grill,restaurants,5.0,1,49.38366833954336,55.875431,-4.342325,"55.875431,-4.342325"
1820,Three Craws,pubs,3.5,12,1205.7795063286842,55.875431,-4.342325,"55.875431,-4.342325"
1821,Pizza Amore Takeaway,fooddeliveryservices,5.0,1,509.96882497085966,55.875431,-4.342325,"55.875431,-4.342325"
1822,Brazuca Cafe,cafes,4.0,1,173.1650755282489,55.875431,-4.342325,"55.875431,-4.342325"
1823,Mario and Sons,fishnchips,3.0,2,480.9972852532966,55.875431,-4.342325,"55.875431,-4.342325"
1824,Ninos West End,italian,4.0,1,977.2564134395296,55.875431,-4.342325,"55.875431,-4.342325"
1825,Cupcakes For You & West End Vintage,cupcakes,5.0,1,214.74532670875303,55.875431,-4.342325,"55.875431,-4.342325"
1826,Harbour Cafe,cafes,5.0,1,370.0348098974171,55.875431,-4.342325,"55.875431,-4.342325"
1827,Neelim Restaurant,restaurants,5.0,1,828.8044398587392,55.875431,-4.342325,"55.875431,-4.342325"
1828,Ninja Turtles Pizzeria,italian,1.0,3,980.7119041115585,55.875431,-4.342325,"55.875431,-4.342325"
1829,The Butterfly and the Pig,scottish,4.5,257,741.4892117827849,55.859996,-4.270163,"55.859996,-4.270163"
1830,The Pot Still,pubs,4.5,127,841.6887395716631,55.859996,-4.270163,"55.859996,-4.270163"
1831,Two Fat Ladies at The Buttery,seafood,4.5,48,146.2599687920748,55.859996,-4.270163,"55.859996,-4.270163"
1832,Bread Meats Bread,burgers,4.0,176,878.7424130557603,55.859996,-4.270163,"55.859996,-4.270163"
1833,Where The Monkey Sleeps,coffee,4.5,68,681.2157353359944,55.859996,-4.270163,"55.859996,-4.270163"
1834,Ox And Finch,tapasmallplates,4.5,98,1103.5150615251125,55.859996,-4.270163,"55.859996,-4.270163"
1835,King Tut's Wah Wah Hut,pubs,4.5,66,435.10771135913876,55.859996,-4.270163,"55.859996,-4.270163"
1836,Stereo,bars,4.5,99,769.0605248359253,55.859996,-4.270163,"55.859996,-4.270163"
1837,Riverhill Coffee Bar,coffee,4.5,84,891.5518401590672,55.859996,-4.270163,"55.859996,-4.270163"
1838,Singl-end Garnethill,cafes,4.5,64,747.7333202760832,55.859996,-4.270163,"55.859996,-4.270163"
1839,Bloc+,pubs,4.0,92,802.931432047057,55.859996,-4.270163,"55.859996,-4.270163"
1840,Alston Bar & Beef,steak,4.5,51,781.6461495653073,55.859996,-4.270163,"55.859996,-4.270163"
1841,The Tiki Bar & Kitsch Inn,thai,4.0,64,658.6070118938621,55.859996,-4.270163,"55.859996,-4.270163"
1842,Nanakusa,japanese,4.0,72,666.9549750342037,55.859996,-4.270163,"55.859996,-4.270163"
1843,Mother India,indpak,4.5,71,1041.2670478482044,55.859996,-4.270163,"55.859996,-4.270163"
1844,Bon Accord,pubs,4.5,37,472.851454738142,55.859996,-4.270163,"55.859996,-4.270163"
1845,Pickled Ginger,sushi,4.5,43,559.7234756450799,55.859996,-4.270163,"55.859996,-4.270163"
1846,Chinaski's,bars,4.5,43,685.9887244105556,55.859996,-4.270163,"55.859996,-4.270163"
1847,Sichuan House,chinese,4.5,35,682.3249094287723,55.859996,-4.270163,"55.859996,-4.270163"
1848,The Hidden Lane Tearoom,tea,4.5,62,960.9724540562477,55.859996,-4.270163,"55.859996,-4.270163"
1849,Rawlings - Love To Eat,cafes,5.0,4,123.12412399031346,55.846552,-4.332797,"55.846552,-4.332797"
1850,Bella Vita,italian,4.0,5,124.34067156501625,55.846552,-4.332797,"55.846552,-4.332797"
1851,Jist Misto,italian,4.5,3,711.1556531742563,55.846552,-4.332797,"55.846552,-4.332797"
1852,Mcharg Bakers' Shops,bakeries,5.0,1,57.158917164820465,55.846552,-4.332797,"55.846552,-4.332797"
1853,Posh Deli,delis,4.5,3,649.5228627034436,55.846552,-4.332797,"55.846552,-4.332797"
1854,Boulevard Fish Bar,hotdogs,5.0,1,123.77768902925958,55.846552,-4.332797,"55.846552,-4.332797"
1855,Casa Ole,spanish,4.5,2,707.6460380374951,55.846552,-4.332797,"55.846552,-4.332797"
1856,Dragon City Takeaway,hotdogs,5.0,2,1148.0042191826171,55.846552,-4.332797,"55.846552,-4.332797"
1857,Himalaya,indpak,4.0,2,834.7513923643097,55.846552,-4.332797,"55.846552,-4.332797"
1858,KFC,hotdogs,4.0,3,1166.8362727294543,55.846552,-4.332797,"55.846552,-4.332797"
1859,Baxters Take Away,british,5.0,1,898.9121605099366,55.846552,-4.332797,"55.846552,-4.332797"
1860,McDonald's Restaurants,tradamerican,3.0,4,978.9900961245577,55.846552,-4.332797,"55.846552,-4.332797"
1861,Subway,hotdogs,3.0,2,708.4955554212398,55.846552,-4.332797,"55.846552,-4.332797"
1862,Leo's Express,tradamerican,4.0,1,100.29330191179454,55.846552,-4.332797,"55.846552,-4.332797"
1863,Chilli's Take Away Food Shops,hotdogs,4.0,1,580.4278063325498,55.846552,-4.332797,"55.846552,-4.332797"
1864,Pizza Hut,pizza,2.0,1,1164.4870786039846,55.846552,-4.332797,"55.846552,-4.332797"
1865,Quo Vadis,pubs,3.0,1,797.9788430301354,55.846552,-4.332797,"55.846552,-4.332797"
1866,The Wilson Street Pantry,cafes,4.5,86,294.8008548143857,55.855961,-4.244671,"55.855961,-4.244671"
1867,Paesano Pizza,pizza,4.5,150,552.6664368070818,55.855961,-4.244671,"55.855961,-4.244671"
1868,Café Gandolfi,seafood,4.5,67,251.97532722936816,55.855961,-4.244671,"55.855961,-4.244671"
1869,Mono,bars,4.0,86,96.10252182226267,55.855961,-4.244671,"55.855961,-4.244671"
1870,13th Note,bars,4.0,85,139.55708624909232,55.855961,-4.244671,"55.855961,-4.244671"
1871,The Pot Still,pubs,4.5,127,1122.6541939831525,55.855961,-4.244671,"55.855961,-4.244671"
1872,Trans-Europe Café,modern_european,4.5,42,55.896159906737545,55.855961,-4.244671,"55.855961,-4.244671"
1873,Bread Meats Bread,burgers,4.0,176,959.4059401305014,55.855961,-4.244671,"55.855961,-4.244671"
1874,Riverhill Coffee Bar,coffee,4.5,84,861.7089612274548,55.855961,-4.244671,"55.855961,-4.244671"
1875,BrewDog DogHouse,pubs,4.5,48,432.273265944352,55.855961,-4.244671,"55.855961,-4.244671"
1876,Blackfriars,pubs,4.0,59,222.59259197224986,55.855961,-4.244671,"55.855961,-4.244671"
1877,The Dhabba,indpak,4.0,54,238.46825177854194,55.855961,-4.244671,"55.855961,-4.244671"
1878,Hutchesons Bar & Brasserie,scottish,4.0,51,464.1250106708744,55.855961,-4.244671,"55.855961,-4.244671"
1879,Drygate Brewing Co,breweries,4.0,82,827.0747229772962,55.855961,-4.244671,"55.855961,-4.244671"
1880,Stereo,bars,4.5,99,1009.5921337029142,55.855961,-4.244671,"55.855961,-4.244671"
1881,Russian Cafe-Gallery Cossachok,russian,4.5,32,153.48139628025316,55.855961,-4.244671,"55.855961,-4.244671"
1882,Tempo Tea Bar,bubbletea,4.5,37,619.6142013729216,55.855961,-4.244671,"55.855961,-4.244671"
1883,Spitfire Espresso,coffee,4.5,34,384.7133267072405,55.855961,-4.244671,"55.855961,-4.244671"
1884,Ichiban,japanese,4.0,74,561.9375457206688,55.855961,-4.244671,"55.855961,-4.244671"
1885,Gandolfi Fish To Go,seafood,4.5,28,289.4290744703333,55.855961,-4.244671,"55.855961,-4.244671"
1886,Paesano Pizza,pizza,4.5,150,883.4473985301144,55.862973,-4.237745,"55.862973,-4.237745"
1887,The Wilson Street Pantry,cafes,4.5,86,714.4742100881612,55.862973,-4.237745,"55.862973,-4.237745"
1888,Drygate Brewing Co,breweries,4.0,82,402.8269424021361,55.862973,-4.237745,"55.862973,-4.237745"
1889,Café Gandolfi,seafood,4.5,67,662.3794855241914,55.862973,-4.237745,"55.862973,-4.237745"
1890,BrewDog DogHouse,pubs,4.5,48,754.811910447772,55.862973,-4.237745,"55.862973,-4.237745"
1891,Hutchesons Bar & Brasserie,scottish,4.0,51,713.5266694525881,55.862973,-4.237745,"55.862973,-4.237745"
1892,13th Note,bars,4.0,85,959.9178396870182,55.862973,-4.237745,"55.862973,-4.237745"
1893,Blackfriars,pubs,4.0,59,705.7940923669742,55.862973,-4.237745,"55.862973,-4.237745"
1894,Mono,bars,4.0,86,965.9554595988673,55.862973,-4.237745,"55.862973,-4.237745"
1895,Spitfire Espresso,coffee,4.5,34,619.8413074455406,55.862973,-4.237745,"55.862973,-4.237745"
1896,The Dhabba,indpak,4.0,54,735.7740933474746,55.862973,-4.237745,"55.862973,-4.237745"
1897,Tempo Tea Bar,bubbletea,4.5,37,977.8487252749537,55.862973,-4.237745,"55.862973,-4.237745"
1898,Trans-Europe Café,modern_european,4.5,42,891.710185622456,55.862973,-4.237745,"55.862973,-4.237745"
1899,Gandolfi Fish To Go,seafood,4.5,28,626.2782865085519,55.862973,-4.237745,"55.862973,-4.237745"
1900,Babbity Bowster,pubs,4.0,33,579.6340368979387,55.862973,-4.237745,"55.862973,-4.237745"
1901,Ichiban,japanese,4.0,74,996.8764447514789,55.862973,-4.237745,"55.862973,-4.237745"
1902,City Chambers,landmarks,4.5,19,717.9380402911706,55.862973,-4.237745,"55.862973,-4.237745"
1903,Rogano,seafood,4.5,49,1041.7798503514666,55.862973,-4.237745,"55.862973,-4.237745"
1904,St Mungo Museum of Religious Life & Art,museums,4.5,13,100.55895915496086,55.862973,-4.237745,"55.862973,-4.237745"
1905,Tinderbox,coffee,4.0,51,618.3408632178971,55.862973,-4.237745,"55.862973,-4.237745"
1906,Yelp Event: Food Photography & Styling Masterclass at Ocho,yelpevents,5.0,13,1149.2487475362777,55.878152,-4.242439,"55.878152,-4.242439"
1907,SeeWoo Restaurant,chinese,3.5,9,779.8806413374708,55.878152,-4.242439,"55.878152,-4.242439"
1908,Forth & Clyde Canal,localflavor,4.0,6,1164.508361370225,55.878152,-4.242439,"55.878152,-4.242439"
1909,Oriental Express,hotdogs,3.5,4,877.5753679507734,55.878152,-4.242439,"55.878152,-4.242439"
1910,Greggs,bakeries,5.0,1,705.8182215489225,55.878152,-4.242439,"55.878152,-4.242439"
1911,Ocho,scottish,4.0,3,1149.3002138390523,55.878152,-4.242439,"55.878152,-4.242439"
1912,Oriental Cuisine,hotdogs,4.5,2,938.7733466168664,55.878152,-4.242439,"55.878152,-4.242439"
1913,Lets Wok N Roll,hotdogs,3.0,2,775.7606132066173,55.878152,-4.242439,"55.878152,-4.242439"
1914,Sighthill Stone Circle,landmarks,4.0,1,920.6708417447219,55.878152,-4.242439,"55.878152,-4.242439"
1915,Ashfield Bar,pubs,3.0,2,944.6659642677578,55.878152,-4.242439,"55.878152,-4.242439"
1916,Spring Park Bar,bars,4.0,1,367.0659508320242,55.878152,-4.242439,"55.878152,-4.242439"
1917,Up On The Hill,cafes,2.0,1,787.3580445194365,55.878152,-4.242439,"55.878152,-4.242439"
1918,Happy Date,chinese,2.0,1,843.7853661835334,55.878152,-4.242439,"55.878152,-4.242439"
1919,Chakwal Tandoori,indpak,1.0,2,718.2882483232994,55.878152,-4.242439,"55.878152,-4.242439"
1920,Thomsons Public House,pubs,5.0,1,1014.6505749473004,55.878152,-4.242439,"55.878152,-4.242439"
1921,Spicy Bite,indpak,1.0,1,932.8994657269047,55.878152,-4.242439,"55.878152,-4.242439"
1922,Amber's Cafe,cafes,4.0,1,1023.0624667152823,55.878152,-4.242439,"55.878152,-4.242439"
1923,Garngads Fish & Chip Shop,fishnchips,2.0,1,1318.5941521073867,55.878152,-4.242439,"55.878152,-4.242439"
